number	value fitness deviation
 5086,	771918.271,38352.123,8496.855


 5087,	771918.271,37924.703,8536.464


 5088,	771918.271,40314.596,8893.493


 5089,	771918.271,38535.875,8619.318


 5090,	771918.271,37973.982,7925.357


 5091,	771918.271,37486.799,9058.113


 5092,	771918.271,38728.760,9582.309


 5093,	771918.271,42097.720,9122.184


 5094,	771918.271,42789.936,8160.215


 5095,	771918.271,42438.407,7672.364


 5096,	771918.271,41932.981,6622.185


 5097,	771918.271,42015.878,7566.849


 5098,	771918.271,39368.687,7948.811


 5099,	771918.271,39804.941,8794.971


 5100,	771918.271,40989.175,8115.389


 5101,	771918.271,43183.464,10990.953


 5102,	771918.271,42976.669,10335.604


 5103,	771918.271,42949.141,8878.275


 5104,	771918.271,42438.509,8609.807


 5105,	771918.271,42476.205,9843.450


 5106,	771918.271,43397.915,9688.133


 5107,	771918.271,43649.184,9913.561


 5108,	771918.271,44211.910,7188.677


 5109,	771918.271,45518.190,7370.586


 5110,	771918.271,44165.601,8634.544


 5111,	771918.271,47042.030,8508.207


 5112,	771918.271,47234.365,9555.608


 5113,	771918.271,46433.948,8650.860


 5114,	771918.271,46744.575,8872.500


 5115,	771918.271,47263.784,9551.890


 5116,	771918.271,47933.347,11304.341


 5117,	771918.271,48628.983,9911.839


 5118,	771918.271,47928.715,9337.354


 5119,	771918.271,46842.268,8162.838


 5120,	771918.271,48341.052,8347.188


 5121,	771918.271,48759.513,9094.641


 5122,	771918.271,48519.065,7221.767


 5123,	771918.271,50342.119,6795.050


 5124,	771918.271,49642.937,8462.050


 5125,	771918.271,44449.709,8158.833


 5126,	771918.271,43555.776,10074.991


 5127,	771918.271,45124.470,6995.715


 5128,	771918.271,46337.276,11011.801


 5129,	771918.271,46039.208,10888.689


 5130,	771918.271,46603.492,11160.547


 5131,	771918.271,42818.825,9808.883


 5132,	771918.271,45297.823,11202.489


 5133,	771918.271,47462.425,11261.614


 5134,	771918.271,47444.027,9159.088


 5135,	771918.271,46642.237,7843.898


 5136,	771918.271,44719.725,8895.383


 5137,	771918.271,42783.956,9869.851


 5138,	771918.271,42619.415,9279.381


 5139,	771918.271,41719.321,9707.306


 5140,	771918.271,41253.946,8403.199


 5141,	771918.271,42299.742,6477.763


 5142,	771918.271,43417.771,7774.497


 5143,	771918.271,39728.943,9048.751


 5144,	771918.271,39693.267,7096.912


 5145,	771918.271,43306.644,9873.560


 5146,	771918.271,43152.031,8352.066


 5147,	771918.271,45095.911,8340.014


 5148,	771918.271,45608.874,6974.054


 5149,	771918.271,43773.512,7966.085


 5150,	771918.271,43022.266,8140.734


 5151,	771918.271,43614.050,8448.844


 5152,	771918.271,44140.683,7817.336


 5153,	771918.271,41373.191,7845.667


 5154,	771918.271,43670.415,6930.063


 5155,	771918.271,43559.015,5637.173


 5156,	771918.271,42165.144,7391.593


 5157,	771918.271,39711.362,6363.633


 5158,	771918.271,40291.843,6242.319


 5159,	771918.271,40066.981,5866.787


 5160,	771918.271,42086.169,6564.618


 5161,	771918.271,40722.350,8383.822


 5162,	771918.271,43372.372,7683.941


 5163,	771918.271,42801.569,6187.475


 5164,	771918.271,40858.934,8532.135


 5165,	771918.271,41202.969,9294.596


 5166,	771918.271,40982.680,6272.538


 5167,	771918.271,41827.431,8337.108


 5168,	771918.271,42508.398,8639.590


 5169,	771918.271,44358.998,8850.900


 5170,	771918.271,44939.378,8426.682


 5171,	771918.271,44520.239,8120.149


 5172,	771918.271,43544.676,8003.880


 5173,	771918.271,46322.506,8999.903


 5174,	771918.271,46029.706,7052.958


 5175,	771918.271,47272.125,6174.655


 5176,	771918.271,44391.427,7402.734


 5177,	771918.271,43540.850,8230.974


 5178,	771918.271,42331.029,8436.176


 5179,	771918.271,40911.371,8836.600


 5180,	771918.271,41405.135,8127.383


 5181,	771918.271,40513.566,8188.989


 5182,	771918.271,44814.656,10524.404


 5183,	771918.271,46980.663,10407.692


 5184,	771918.271,47630.769,10593.000


 5185,	771918.271,49857.569,10747.503


 5186,	771918.271,47564.213,10958.832


 5187,	771918.271,47374.752,10877.498


 5188,	771918.271,47007.609,11826.538


 5189,	771918.271,47776.657,10160.189


 5190,	771918.271,48864.651,8409.065


 5191,	771918.271,44941.980,10067.560


 5192,	771918.271,43743.889,8759.082


 5193,	771918.271,44947.105,7727.811


 5194,	771918.271,45666.708,10051.031


 5195,	771918.271,44172.904,8763.077


 5196,	771918.271,43777.017,7744.732


 5197,	771918.271,43029.745,7707.668


 5198,	771918.271,44049.747,6556.169


 5199,	771918.271,45336.026,8339.907


 5200,	771918.271,43282.381,8792.407


 5201,	771918.271,45701.021,7354.002


 5202,	771918.271,47005.836,7773.392


 5203,	771918.271,48662.661,7571.213


 5204,	771918.271,48926.970,6350.179


 5205,	771918.271,46249.577,7705.826


 5206,	771918.271,43022.805,8555.997


 5207,	771918.271,44013.385,9683.052


 5208,	771918.271,45381.074,9991.770


 5209,	771918.271,46874.930,12044.975


 5210,	771918.271,46762.039,9739.385


 5211,	771918.271,44048.461,8266.091


 5212,	771918.271,43717.954,7304.571


 5213,	771918.271,43951.638,7281.952


 5214,	771918.271,45444.721,8320.362


 5215,	771918.271,43020.023,7121.484


 5216,	771918.271,41597.170,8762.291


 5217,	771918.271,41708.449,8240.885


 5218,	771918.271,43189.427,10584.627


 5219,	771918.271,45594.947,9651.319


 5220,	771918.271,45236.096,11040.017


 5221,	771918.271,46011.068,9560.516


 5222,	771918.271,44952.391,8486.469


 5223,	771918.271,44528.104,8560.316


 5224,	771918.271,43902.613,6780.159


 5225,	771918.271,45425.175,8138.629


 5226,	771918.271,45947.715,8031.915


 5227,	771918.271,45488.269,8522.869


 5228,	771918.271,43470.255,5822.077


 5229,	771918.271,42884.174,8848.171


 5230,	771918.271,44126.323,9179.634


 5231,	771918.271,44091.494,10269.901


 5232,	771918.271,42979.988,9943.745


 5233,	771918.271,44150.974,9400.631


 5234,	771918.271,45385.990,12310.152


 5235,	771918.271,45393.472,11181.301


 5236,	771918.271,46269.396,8715.143


 5237,	771918.271,46038.390,8431.768


 5238,	771918.271,49442.999,7265.745


 5239,	771918.271,48483.074,6985.491


 5240,	771918.271,46408.003,8533.901


 5241,	771918.271,46039.725,7438.009


 5242,	771918.271,44866.955,10953.893


 5243,	771918.271,46772.580,10318.148


 5244,	771918.271,44257.321,8818.443


 5245,	771918.271,45816.617,8427.380


 5246,	771918.271,45438.094,9529.795


 5247,	771918.271,43235.935,7973.415


 5248,	771918.271,45734.976,8059.036


 5249,	771918.271,46125.935,6973.857


 5250,	771918.271,43468.384,8315.421


 5251,	771918.271,42934.785,7733.249


 5252,	771918.271,43191.603,8042.644


 5253,	771918.271,41382.002,8251.891


 5254,	771918.271,41631.352,8261.277


 5255,	771918.271,43314.366,8110.340


 5256,	771918.271,41447.101,7533.632


 5257,	771918.271,40835.485,9231.587


 5258,	771918.271,42121.862,10139.484


 5259,	771918.271,41386.037,11012.394


 5260,	771918.271,41637.895,9508.538


 5261,	771918.271,43280.077,8650.705


 5262,	771918.271,41982.111,8858.302


 5263,	771918.271,40408.958,9488.126


 5264,	771918.271,38843.240,7941.809


 5265,	771918.271,40566.756,7106.736


 5266,	771918.271,42265.290,10643.480


 5267,	771918.271,43687.711,9892.623


 5268,	771918.271,46797.592,10931.258


 5269,	771918.271,46925.711,9089.486


 5270,	771918.271,44682.579,9393.365


 5271,	771918.271,45197.377,8554.653


 5272,	771918.271,44237.093,7857.064


 5273,	771918.271,43013.229,7964.307


 5274,	771918.271,43809.762,9453.706


 5275,	771918.271,45738.984,8397.302


 5276,	771918.271,45741.387,6815.963


 5277,	771918.271,45139.668,7354.769


 5278,	771918.271,43795.146,7459.797


 5279,	771918.271,40907.596,7450.671


 5280,	771918.271,41064.541,7506.967


 5281,	771918.271,38757.550,8650.134


 5282,	771918.271,41405.281,9644.038


 5283,	771918.271,43871.424,9684.932


 5284,	771918.271,41264.884,9064.890


 5285,	771918.271,42469.029,8380.562


 5286,	771918.271,43907.471,10228.967


 5287,	771918.271,43818.829,10176.437


 5288,	771918.271,42410.454,9403.827


 5289,	771918.271,43083.904,9287.846


 5290,	771918.271,45051.825,11020.382


 5291,	771918.271,47342.930,9684.841


 5292,	771918.271,46778.489,7237.321


 5293,	771918.271,45199.699,9179.623


 5294,	771918.271,44488.856,7815.419


 5295,	771918.271,43557.517,7171.686


 5296,	771918.271,40179.164,7835.242


 5297,	771918.271,40730.670,9072.680


 5298,	771918.271,39812.775,7965.489


 5299,	771918.271,40536.934,9393.018


 5300,	771918.271,40473.744,11811.953


 5301,	771918.271,45816.659,11299.322


 5302,	771918.271,45826.849,9644.012


 5303,	771918.271,47550.129,10644.562


 5304,	771918.271,48018.371,12105.475


 5305,	771918.271,51638.553,11170.767


 5306,	771918.271,48791.868,8847.393


 5307,	771918.271,45577.502,8459.556


 5308,	771918.271,46062.402,10198.382


 5309,	771918.271,46814.701,8417.762


 5310,	771918.271,45497.235,8832.293


 5311,	771918.271,45073.197,8661.948


 5312,	771918.271,44306.953,7706.477


 5313,	771918.271,42791.481,8375.027


 5314,	771918.271,45831.177,8846.503


 5315,	771918.271,46139.019,9028.829


 5316,	771918.271,45944.590,7695.798


 5317,	771918.271,42627.686,7669.279


 5318,	771918.271,44772.171,9325.922


 5319,	771918.271,44249.596,9926.365


 5320,	771918.271,43230.074,8316.357


 5321,	771918.271,41998.948,7805.274


 5322,	771918.271,40156.635,7481.602


 5323,	771918.271,38601.652,9725.960


 5324,	771918.271,41854.282,10023.314


 5325,	771918.271,43667.119,8124.127


 5326,	771918.271,42431.501,9733.151


 5327,	771918.271,40608.325,8593.151


 5328,	771918.271,40612.043,11255.626


 5329,	771918.271,42500.695,10621.966


 5330,	771918.271,42266.690,11188.375


 5331,	771918.271,43131.078,11296.351


 5332,	771918.271,43708.006,9466.060


 5333,	771918.271,43509.150,8096.471


 5334,	771918.271,41186.623,6675.936


 5335,	771918.271,40853.121,9527.825


 5336,	771918.271,41852.678,8405.640


 5337,	771918.271,42389.176,9802.520


 5338,	771918.271,45031.099,9470.193


 5339,	771918.271,43555.136,9107.314


 5340,	771918.271,41968.057,9408.668


 5341,	771918.271,44022.008,8730.707


 5342,	771918.271,42507.768,8104.944


 5343,	771918.271,42473.405,6442.758


 5344,	771918.271,41883.637,7473.770


 5345,	771918.271,45060.858,9373.804


 5346,	771918.271,45653.852,8559.550


 5347,	771918.271,44019.765,10278.458


 5348,	771918.271,42994.831,7884.075


 5349,	771918.271,43473.111,7198.966


 5350,	771918.271,44109.330,7352.052


 5351,	771918.271,42308.081,7660.838


 5352,	771918.271,41185.195,7591.519


 5353,	771918.271,41428.371,7376.070


 5354,	771918.271,41086.856,7458.416


 5355,	771918.271,41571.596,6138.626


 5356,	771918.271,40979.570,7704.978


 5357,	771918.271,41648.911,7691.060


 5358,	771918.271,39875.945,6481.394


 5359,	771918.271,40235.375,6319.357


 5360,	771918.271,39409.623,7889.548


 5361,	771918.271,40065.690,8370.011


 5362,	771918.271,41295.673,8657.416


 5363,	771918.271,41836.515,9038.461


 5364,	771918.271,41867.883,11054.742


 5365,	771918.271,45591.938,13175.653


 5366,	771918.271,47908.789,13233.427


 5367,	771918.271,46780.914,11302.935


 5368,	771918.271,46754.403,10957.238


 5369,	771918.271,52153.863,10672.886


 5370,	771918.271,51295.893,11708.591


 5371,	771918.271,50240.800,11082.283


 5372,	771918.271,49913.673,9428.534


 5373,	771918.271,48702.565,8709.006


 5374,	771918.271,46919.835,8953.689


 5375,	771918.271,45247.886,10798.885


 5376,	771918.271,45677.836,9447.392


 5377,	771918.271,45647.080,8484.450


 5378,	771918.271,44217.341,8395.802


 5379,	771918.271,45703.925,9052.140


 5380,	771918.271,43699.056,9335.518


 5381,	771918.271,44195.324,10685.067


 5382,	771918.271,42320.450,11308.692


 5383,	771918.271,38753.349,10123.524


 5384,	771918.271,39614.086,7125.802


 5385,	771918.271,39718.798,7388.500


 5386,	771918.271,39348.782,7002.483


 5387,	771918.271,43038.686,9337.608


 5388,	771918.271,43166.294,11036.151


 5389,	771918.271,45289.339,12166.494


 5390,	771918.271,44141.828,11929.821


 5391,	771918.271,46270.998,10024.720


 5392,	771918.271,45387.533,8505.704


 5393,	771918.271,45172.974,6601.958


 5394,	771918.271,44561.793,7489.639


 5395,	771918.271,42839.584,8613.369


 5396,	771918.271,46599.588,9513.921


 5397,	771918.271,45278.320,8393.370


 5398,	771918.271,47773.659,11313.721


 5399,	771918.271,49763.869,9038.445


 5400,	771918.271,49098.506,9841.145


 5401,	771918.271,48303.450,10014.974


 5402,	771918.271,46797.128,9196.403


 5403,	771918.271,41941.397,7488.102


 5404,	771918.271,41747.258,7428.183


 5405,	771918.271,41974.630,9748.777


 5406,	771918.271,42722.996,11320.457


 5407,	771918.271,40722.073,10780.377


 5408,	771918.271,42432.331,8623.398


 5409,	771918.271,44773.801,9394.439


 5410,	771918.271,46971.546,12012.625


 5411,	771918.271,46570.258,9997.778


 5412,	771918.271,47857.258,8838.074


 5413,	771918.271,45767.259,9550.331


 5414,	771918.271,45256.772,9240.025


 5415,	771918.271,44714.340,9683.660


 5416,	771918.271,45884.045,9109.145


 5417,	771918.271,43130.970,8084.597


 5418,	771918.271,41332.082,8462.255


 5419,	771918.271,41427.819,9234.053


 5420,	771918.271,41125.715,10954.243


 5421,	771918.271,43187.734,8278.483


 5422,	771918.271,42226.820,8150.964


 5423,	771918.271,40967.477,8367.699


 5424,	771918.271,40553.507,10340.257


 5425,	771918.271,41243.103,12039.776


 5426,	771918.271,43786.896,11033.958


 5427,	771918.271,43052.058,11214.664


 5428,	771918.271,45280.577,11171.567


 5429,	771918.271,44672.560,10154.387


 5430,	771918.271,43776.309,7825.606


 5431,	771918.271,42342.222,8887.936


 5432,	771918.271,42836.002,10475.224


 5433,	771918.271,40007.684,10268.148


 5434,	771918.271,41696.894,9679.091


 5435,	771918.271,40846.640,6673.191


 5436,	771918.271,39987.547,8911.390


 5437,	771918.271,41633.356,7801.537


 5438,	771918.271,40656.285,7149.283


 5439,	771918.271,38976.001,6356.084


 5440,	771918.271,38533.016,6428.359


 5441,	771918.271,39668.642,9336.464


 5442,	771918.271,42930.322,10216.745


 5443,	771918.271,41352.891,9024.853


 5444,	771918.271,41996.836,8462.504


 5445,	771918.271,44444.729,10587.606


 5446,	771918.271,45164.805,10254.747


 5447,	771918.271,42165.936,7537.175


 5448,	771918.271,43640.845,9942.282


 5449,	771918.271,42490.647,10003.601


 5450,	771918.271,42709.909,8190.947


 5451,	771918.271,42088.628,8897.341


 5452,	771918.271,40711.590,8661.979


 5453,	771918.271,40304.370,8803.550


 5454,	771918.271,39545.641,6679.540


 5455,	771918.271,38451.841,7388.031


 5456,	771918.271,37798.332,8021.144


 5457,	771918.271,38363.479,7025.604


 5458,	771918.271,38642.131,8514.439


 5459,	771918.271,38484.622,7414.169


 5460,	771918.271,39319.787,8373.392


 5461,	771918.271,39327.575,7009.459


 5462,	771918.271,41389.577,8756.706


 5463,	771918.271,40981.362,8776.916


 5464,	771918.271,42441.851,8979.976


 5465,	771918.271,41763.106,8449.057


 5466,	771918.271,41930.090,7498.740


 5467,	771918.271,43326.174,7746.568


 5468,	771918.271,43355.391,6347.767


 5469,	771918.271,43389.358,7421.929


 5470,	771918.271,42158.966,8321.571


 5471,	771918.271,42184.291,7603.051


 5472,	771918.271,44645.143,8718.314


 5473,	771918.271,45971.902,9138.680


 5474,	771918.271,46232.084,10771.114


 5475,	771918.271,48333.595,8643.091


 5476,	771918.271,46692.551,10002.706


 5477,	771918.271,47737.830,9419.693


 5478,	771918.271,46554.959,10792.035


 5479,	771918.271,50165.036,12236.171


 5480,	771918.271,51142.228,11445.881


 5481,	771918.271,49945.922,10274.781


 5482,	771918.271,45938.289,11187.110


 5483,	771918.271,47595.603,11961.420


 5484,	771918.271,45096.106,10811.169


 5485,	771918.271,43160.652,10122.844


 5486,	771918.271,43085.107,10003.134


 5487,	771918.271,43316.693,9905.278


 5488,	771918.271,44001.405,10601.006


 5489,	771918.271,42026.139,8671.827


 5490,	771918.271,43491.527,8427.066


 5491,	771918.271,43754.333,10496.940


 5492,	771918.271,43806.419,7894.910


 5493,	771918.271,45054.007,7634.482


 5494,	771918.271,44936.429,10212.611


 5495,	771918.271,42763.392,10647.154


 5496,	771918.271,46106.269,8163.011


 5497,	771918.271,45986.643,6918.597


 5498,	771918.271,43813.192,8537.800


 5499,	771918.271,44689.069,11056.584


 5500,	771918.271,45346.204,8492.658


 5501,	771918.271,40969.671,10175.259


 5502,	771918.271,41400.977,8699.013


 5503,	771918.271,44096.174,7549.429


 5504,	771918.271,43942.181,8534.738


 5505,	771918.271,43819.737,9660.607


 5506,	771918.271,41056.773,7546.222


 5507,	771918.271,40198.380,8477.174


 5508,	771918.271,42693.308,8805.063


 5509,	771918.271,45113.885,8404.692


 5510,	771918.271,45923.137,9312.637


 5511,	771918.271,43556.980,6423.964


 5512,	771918.271,42628.326,7731.654


 5513,	771918.271,40808.559,7949.755


 5514,	771918.271,42682.532,8986.405


 5515,	771918.271,43905.029,10967.488


 5516,	771918.271,46156.926,8917.000


 5517,	771918.271,44355.953,9980.194


 5518,	771918.271,43103.564,9660.115


 5519,	771918.271,43958.963,6933.484


 5520,	771918.271,42673.713,7888.251


 5521,	771918.271,43563.700,7832.342


 5522,	771918.271,43920.589,9770.304


 5523,	771918.271,43453.881,8683.602


 5524,	771918.271,42885.841,7720.235


 5525,	771918.271,43187.792,10036.856


 5526,	771918.271,41988.746,8099.468


 5527,	771918.271,41360.106,7311.159


 5528,	771918.271,43297.866,8405.793


 5529,	771918.271,45478.963,10809.928


 5530,	771918.271,47501.621,10493.799


 5531,	771918.271,47708.871,9651.228


 5532,	771918.271,46959.069,8723.295


 5533,	771918.271,46794.033,6687.847


 5534,	771918.271,44680.680,8696.911


 5535,	771918.271,44460.071,8655.652


 5536,	771918.271,45942.400,10568.794


 5537,	771918.271,44811.299,9443.791


 5538,	771918.271,45483.059,8980.208


 5539,	771918.271,44680.452,8293.496


 5540,	771918.271,43245.728,6521.704


 5541,	771918.271,43146.956,6668.351


 5542,	771918.271,43745.452,9054.165


 5543,	771918.271,45527.081,8860.819


 5544,	771918.271,46690.696,6801.710


 5545,	771918.271,46104.758,7430.776


 5546,	771918.271,45450.723,7070.863


 5547,	771918.271,47402.123,7779.477


 5548,	771918.271,47390.815,7149.293


 5549,	771918.271,46378.152,7213.023


 5550,	771918.271,46555.897,8181.548


 5551,	771918.271,46089.676,6776.480


 5552,	771918.271,45601.225,9999.718


 5553,	771918.271,44389.378,6339.594


 5554,	771918.271,43429.585,9179.760


 5555,	771918.271,38804.716,8811.693


 5556,	771918.271,40389.429,9805.006


 5557,	771918.271,41433.118,7400.794


 5558,	771918.271,42416.306,7512.849


 5559,	771918.271,41447.107,9248.444


 5560,	771918.271,44346.014,8930.058


 5561,	771918.271,44252.867,10010.129


 5562,	771918.271,41919.621,8040.709


 5563,	771918.271,42609.848,8367.939


 5564,	771918.271,43509.926,8062.405


 5565,	771918.271,42538.041,9661.260


 5566,	771918.271,45367.747,8939.488


 5567,	771918.271,44525.974,7838.459


 5568,	771918.271,42425.126,9729.338


 5569,	771918.271,42113.938,7452.619


 5570,	771918.271,39834.499,7832.864


 5571,	771918.271,39153.421,9080.436


 5572,	771918.271,39705.703,10112.500


 5573,	771918.271,40702.578,11487.333


 5574,	771918.271,40165.989,10387.370


 5575,	771918.271,38453.816,8829.220


 5576,	771918.271,40023.228,8909.372


 5577,	771918.271,38922.545,10045.768


 5578,	771918.271,39778.476,8154.598


 5579,	771918.271,40579.819,8136.471


 5580,	771918.271,42888.358,7553.747


 5581,	771918.271,39346.889,7265.518


 5582,	771918.271,38459.789,7147.745


 5583,	771918.271,40694.396,9120.817


 5584,	771918.271,39758.349,8812.012


 5585,	771918.271,38661.542,7483.005


 5586,	771918.271,39432.895,6461.955


 5587,	771918.271,39452.898,7427.388


 5588,	771918.271,39292.999,7655.289


 5589,	771918.271,39303.910,9036.103


 5590,	771918.271,39462.768,6750.692


 5591,	771918.271,37587.063,8229.884


 5592,	771918.271,37614.216,8942.495


 5593,	771918.271,37582.296,9159.524


 5594,	771918.271,38212.168,9756.631


 5595,	771918.271,38672.252,9158.608


 5596,	771918.271,39792.711,9464.676


 5597,	771918.271,41510.823,9089.576


 5598,	771918.271,41055.798,7437.969


 5599,	771918.271,41489.218,7521.295
